,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
23,W 31 St & 7 Ave,40.749156,-73.9916,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
24,Pike St & E Broadway,40.71406667,-73.99293911,St Marks Pl & 2 Ave,40.7284186,-73.98713956
25,1 Ave & E 16 St,40.73221853,-73.98165557,Canal St & Rutgers St,40.71427487,-73.98990025
26,W 95 St & Broadway,40.7937704,-73.971888,West End Ave & W 107 St,40.8021174,-73.9681805305
27,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
28,Astoria Park S & Shore Blvd,40.7767,-73.927631,21 St & Hoyt Ave S,40.774645,-73.92370600000001
29,Roebling St & N 4 St,40.714690000000004,-73.95739,Nassau Ave & Russell St,40.725570000000005,-73.94434
30,W 55 St & 6 Ave,40.763189000000004,-73.978434,Forsyth St & Broome St,40.71893904,-73.99266288
31,E 11 St & 2 Ave,40.73047309,-73.98672378,University Pl & E 8 St,40.73143724085228,-73.99490341544151
32,Willoughby St & Fleet St,40.69196566,-73.9813018,Clinton Ave & Myrtle Ave,40.693261,-73.968896
33,W 26 St & 10 Ave,40.749717753,-74.002950346,W 26 St & 8 Ave,40.74734825,-73.99723551
34,31 Ave & Steinway St,40.76129389728909,-73.916916847229,Newton Rd & 44 St,40.7595701,-73.91426779999999
35,Willoughby St & Fleet St,40.69196566,-73.9813018,Clinton Ave & Myrtle Ave,40.693261,-73.968896
36,Clark St & Henry St,40.69760127,-73.99344559,1 Pl & Clinton St,40.6809591,-73.99905709
37,E 115 St & Lexington Ave,40.797911,-73.9423,E 106 St & Madison Ave,40.79343370000001,-73.94945003
38,Bushwick Ave & McKibbin St,40.705517,-73.93936,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
39,E 84 St & Park Ave,40.77862688,-73.95772073,E 98 St & Park Ave,40.788129999999995,-73.95206
40,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,45 Rd & 11 St,40.74708586,-73.94977234
41,Broadway & W 49 St,40.76068327096592,-73.98452728986742,W 63 St & Broadway,40.77163851,-73.98261428
42,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,S 5 Pl & S 5 St,40.710451,-73.960876
43,Green St & McGuinness Blvd,40.733959999999996,-73.95204,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
44,W 33 St & 7 Ave,40.75019995,-73.99093085,E 33 St & 5 Ave,40.74765947,-73.98490707
45,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,Centre St & Chambers St,40.71273266,-74.0046073
46,E 15 St & 3 Ave,40.734232,-73.986923,W 17 St & 8 Ave,40.74177603,-74.00149746
47,1 Ave & E 16 St,40.73221853,-73.98165557,Broadway & E 14 St,40.73454567,-73.99074142
48,W 33 St & 7 Ave,40.75019995,-73.99093085,E 33 St & 5 Ave,40.74765947,-73.98490707
49,Sullivan St & Washington Sq,40.73047747,-73.99906065,E 39 St & 3 Ave,40.7489006,-73.97604882
50,E 106 St & Madison Ave,40.79343370000001,-73.94945003,E 106 St & Lexington Ave,40.791976,-73.945993
51,Broadway & W 49 St,40.76068327096592,-73.98452728986742,W 52 St & 5 Ave,40.75992262,-73.97648516
52,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,E 11 St & 2 Ave,40.73047309,-73.98672378
53,W 45 St & 8 Ave,40.75929124,-73.98859651,E 47 St & Park Ave,40.75510267,-73.97498696
54,E 81 St & 3 Ave,40.77573034,-73.9567526,1 Ave & E 68 St,40.76500525,-73.95818491
55,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001
56,E 76 St & Park Ave,40.773763,-73.96222088,E 51 St & 1 Ave,40.75455731,-73.96592976
57,W 41 St & 8 Ave,40.75640548,-73.9900262,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001
58,Broadway & W 36 St,40.75097711,-73.98765428,W 34 St & 11 Ave,40.75594159,-74.0021163
59,Cedar St & Myrtle Ave,40.697842,-73.926241,Driggs Ave & N Henry St,40.72325,-73.94308000000001
60,W 41 St & 8 Ave,40.75640548,-73.9900262,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001
61,Hope St & Union Ave,40.71167351,-73.95141312,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
62,Grand St & Elizabeth St,40.718821999999996,-73.99596,Forsyth St & Broome St,40.71893904,-73.99266288
63,1 Ave & E 68 St,40.76500525,-73.95818491,3 Ave & E 62 St,40.76312584,-73.96526895
64,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
65,Pike St & Monroe St,40.71173107,-73.99193043,E 27 St & 1 Ave,40.739445,-73.97680600000001
66,21 St & 31 Dr,40.7659,-73.930819,43 St & Broadway,40.7577284,-73.9166368
67,2 Ave & E 31 St,40.74290902,-73.97706058,1 Ave & E 68 St,40.76500525,-73.95818491
68,E 106 St & Lexington Ave,40.791976,-73.945993,E 118 St & 1 Ave,40.797470000000004,-73.93504
69,W 31 St & 7 Ave,40.749156,-73.9916,Forsyth St & Canal St,40.715815500000005,-73.99422366
70,E 47 St & 2 Ave,40.75323098,-73.97032517,Pershing Square North,40.751872999999996,-73.97770600000001
71,Dean St & 4 Ave,40.68312489,-73.97895137,Plaza St West & Flatbush Ave,40.675020700000005,-73.97111473
72,43 St & Broadway,40.7577284,-73.9166368,35 St & Broadway,40.760339,-73.9222427
73,Harrison St & Hudson St,40.71870987,-74.0090009,Milton St & Franklin St,40.72906,-73.95779
74,State St & Smith St,40.68926942,-73.98912867,Fulton St & Rockwell Pl,40.68841,-73.979458
75,University Pl & E 8 St,40.73143724085228,-73.99490341544151,St Marks Pl & 1 Ave,40.72779126,-73.98564945
76,Barrow St & Hudson St,40.73172428,-74.00674436,Pike St & E Broadway,40.71406667,-73.99293911
77,E 7 St & Avenue A,40.72621788,-73.98379855,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
78,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,W 63 St & Broadway,40.77163851,-73.98261428
79,Barrow St & Hudson St,40.73172428,-74.00674436,Mott St & Prince St,40.72317958,-73.99480012
80,W 24 St & 7 Ave,40.74487634,-73.99529885,W 18 St & 6 Ave,40.73971301,-73.99456405
81,Broadway & E 14 St,40.73454567,-73.99074142,Avenue C & E 18 St,40.730563000000004,-73.973984
82,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,28 St & 41 Ave,40.751047,-73.93796999999999
83,Broadway & Berry St,40.71044554,-73.96525063,Madison St & Clinton St,40.71269042,-73.98776323
84,Broadway & W 25 St,40.74286877312112,-73.98918628692627,Great Jones St,40.72743423,-73.99379025
85,Bergen St & Smith St,40.686744299999994,-73.99063168,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805
86,W Broadway & Spring St,40.72494672359416,-74.00165855884552,St Marks Pl & 1 Ave,40.72779126,-73.98564945
87,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,W 24 St & 7 Ave,40.74487634,-73.99529885
88,Milton St & Franklin St,40.72906,-73.95779,N 11 St & Kent Ave,40.72248188638219,-73.95921930670737
89,Court St & State St,40.6902375,-73.99203074,Bergen St & Smith St,40.686744299999994,-73.99063168
90,Broadway & W 56 St,40.7652654,-73.98192338,W 18 St & 6 Ave,40.73971301,-73.99456405
91,Cathedral Pkwy & Broadway,40.804213,-73.96699104,W 100 St & Broadway,40.797372100000004,-73.97041192
92,36 Ave & 31 St,40.75651272984955,-73.92957486212252,34 St & 35 Ave,40.756933200000006,-73.92622309999999
93,Christopher St & Greenwich St,40.73291553,-74.00711384,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187
94,36 Ave & 31 St,40.75651272984955,-73.92957486212252,35 Ave & 37 St,40.7557327,-73.92366109999999
95,Broadway & W 41 St,40.75513557,-73.98658032,E 45 St & 3 Ave,40.75255434,-73.97282625
96,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,E 31 St & 3 Ave,40.74394314,-73.97966069
97,Peck Slip & Front St,40.707873,-74.00166999999999,Old Slip & Front St,40.703799200000006,-74.00838676
98,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,Forsyth St & Broome St,40.71893904,-73.99266288
99,Lexington Ave & E 26 St,40.741459000000006,-73.983293,Rivington St & Chrystie St,40.72110063,-73.99192540000001
100,W 95 St & Broadway,40.7937704,-73.971888,W 100 St & Manhattan Ave,40.795,-73.9645
101,Lorimer St & Broadway,40.70411791,-73.94818595,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
102,9 Ave & W 45 St,40.76019252,-73.9912551,Washington Pl & 6 Ave,40.73224119,-74.00026394
103,W 46 St & 11 Ave,40.76341379,-73.99667444,8 Ave & W 33 St,40.751551,-73.993934
104,9 Ave & W 45 St,40.76019252,-73.9912551,W 4 St & 7 Ave S,40.73401143,-74.00293877
105,E 51 St & 1 Ave,40.75455731,-73.96592976,E 47 St & 2 Ave,40.75323098,-73.97032517
106,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352
107,University Pl & E 14 St,40.734814,-73.992085,E 11 St & Avenue B,40.727464206923926,-73.97950418293476
108,Liberty St & Broadway,40.70905623,-74.01043382,Maiden Ln & Pearl St,40.70706456,-74.00731853
109,W 78 St & Broadway,40.78339981,-73.98093133,E 74 St & 1 Ave,40.7689738,-73.95482273
110,Washington Pl & 6 Ave,40.73224119,-74.00026394,Canal St & Rutgers St,40.71427487,-73.98990025
111,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Rivington St & Chrystie St,40.72110063,-73.99192540000001
112,W 78 St & Broadway,40.78339981,-73.98093133,E 74 St & 1 Ave,40.7689738,-73.95482273
113,E 47 St & 2 Ave,40.75323098,-73.97032517,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999
114,31 St & Broadway,40.761584,-73.925921,Ditmars Blvd & 19 St,40.78145,-73.9183302
115,West End Ave & W 107 St,40.8021174,-73.9681805305,Cathedral Pkwy & Broadway,40.804213,-73.96699104
116,N 11 St & Kent Ave,40.72248188638219,-73.95921930670737,Forsyth St & Broome St,40.71893904,-73.99266288
117,9 St & 44 Rd,40.74966,-73.9521,9 St & 44 Rd,40.74966,-73.9521
118,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,William St & Pine St,40.70717936,-74.00887308
119,35 St & Broadway,40.760339,-73.9222427,Queens Plaza North & Crescent St,40.75110165,-73.94073717
120,Queens Plaza North & Crescent St,40.75110165,-73.94073717,31 St & Newtown Ave,40.7675487799971,-73.92093345522879
121,W 59 St & 10 Ave,40.770513,-73.988038,Washington St & Gansevoort St,40.739323,-74.008119
122,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
123,E 20 St & Park Ave,40.73827428,-73.98751968,E 17 St & Broadway,40.73704984,-73.99009296
124,Avenue C & E 18 St,40.730563000000004,-73.973984,Central Park West & W 68 St,40.7734066,-73.97782542
125,Broadway & E 14 St,40.73454567,-73.99074142,E 11 St & 2 Ave,40.73047309,-73.98672378
126,Sullivan St & Washington Sq,40.73047747,-73.99906065,Barrow St & Hudson St,40.73172428,-74.00674436
127,W Broadway & Spring St,40.72494672359416,-74.00165855884552,W Broadway & Spring St,40.72494672359416,-74.00165855884552
128,9 Ave & W 45 St,40.76019252,-73.9912551,Broadway & W 56 St,40.7652654,-73.98192338
129,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
130,Cathedral Pkwy & Broadway,40.804213,-73.96699104,E 118 St & Madison Ave,40.801486600000004,-73.9442507
131,Central Park West & W 82 St,40.782593,-73.971211,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
132,Carlton Ave & Flushing Ave,40.697787,-73.973736,Halsey St & Tompkins Ave,40.682368700000005,-73.944118
133,Cliff St & Fulton St,40.70838,-74.00495,St Marks Pl & 1 Ave,40.72779126,-73.98564945
134,Bayard St & Baxter St,40.71602118,-73.99974372,Canal St & Rutgers St,40.71427487,-73.98990025
135,Central Park West & W 82 St,40.782593,-73.971211,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
136,McKibbin St & Bogart St,40.706237,-73.933871,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394
137,W 46 St & 11 Ave,40.76341379,-73.99667444,8 Ave & W 33 St,40.751551,-73.993934
138,Crescent St & Broadway,40.7633589,-73.92864709999999,30 Ave & 21 St,40.77037429999999,-73.9286078
139,Bushwick Ave & Powers St,40.71247661,-73.94100005,Powers St & Olive St,40.713229999999996,-73.93894
140,E 10 St & Avenue A,40.72740794,-73.98142006,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
141,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,Madison Ave & E 120 St,40.80295,-73.942954
142,W 63 St & Broadway,40.77163851,-73.98261428,Broadway & W 56 St,40.7652654,-73.98192338
143,E 115 St & Lexington Ave,40.797911,-73.9423,E 106 St & Lexington Ave,40.791976,-73.945993
144,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001
145,Broadway & W 41 St,40.75513557,-73.98658032,Broadway & W 41 St,40.75513557,-73.98658032
146,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,Graham Ave & Herbert St,40.71929301,-73.94500379
147,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,1 Ave & E 16 St,40.73221853,-73.98165557
148,Broadway & E 14 St,40.73454567,-73.99074142,E 23 St & 1 Ave,40.736502,-73.97809472
149,E 39 St & 3 Ave,40.7489006,-73.97604882,E 11 St & Avenue B,40.727464206923926,-73.97950418293476
150,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,Lenox Ave & W 111 St,40.7987859,-73.9523
151,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,1 Ave & E 16 St,40.73221853,-73.98165557
152,Sullivan St & Washington Sq,40.73047747,-73.99906065,Barrow St & Hudson St,40.73172428,-74.00674436
153,E 85 St & York Ave,40.77536905,-73.94803392,E 89 St & York Ave,40.7779453,-73.94604100000001
154,31 St & 23 Ave,40.7747878,-73.91255509999999,24 Ave & 29 St,40.7729,-73.91614200000001
155,Berry St & N 8 St,40.7190095,-73.95852515,Banker St & Meserole Ave,40.72606,-73.95621
156,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,Scholes St & Manhattan Ave,40.70870368,-73.9448625
157,3 Ave & E 112 St,40.795508,-73.94160600000001,E 106 St & 1 Ave,40.7892529,-73.93956237
158,8 Ave & W 33 St,40.751551,-73.993934,W 49 St & 8 Ave,40.76227205,-73.98788205
159,E 30 St & Park Ave S,40.74444921,-73.98303529,E 48 St & 3 Ave,40.7546011026,-73.971878855
160,Maiden Ln & Pearl St,40.70706456,-74.00731853,E 24 St & Park Ave S,40.74096374,-73.98602213
161,Central Park West & W 85 St,40.78472675,-73.96961715,E 84 St & 3 Ave,40.777553742988864,-73.95512759685515
162,Canal St & Rutgers St,40.71427487,-73.98990025,Bayard St & Baxter St,40.71602118,-73.99974372
163,Central Park West & W 76 St,40.77896784,-73.97374737,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
164,Graham Ave & Herbert St,40.71929301,-73.94500379,Front St & Gold St,40.70224,-73.982578
165,W 20 St & 7 Ave,40.74238787,-73.99726235,W 13 St & 7 Ave,40.73781509,-73.99994661
166,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Cathedral Pkwy & Broadway,40.804213,-73.96699104
167,Madison St & Clinton St,40.71269042,-73.98776323,Peck Slip & Front St,40.707873,-74.00166999999999
168,Bergen St & Smith St,40.686744299999994,-73.99063168,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
169,E 30 St & Park Ave S,40.74444921,-73.98303529,E 10 St & Avenue A,40.72740794,-73.98142006
170,E 114 St & 1 Ave,40.79456629999999,-73.9362541,2 Ave & E 96 St,40.7839636,-73.94716729999999
171,36 Ave & 31 St,40.75651272984955,-73.92957486212252,Crescent St & 35 Ave,40.7596276,-73.93214549999999
172,Clinton Ave & Myrtle Ave,40.693261,-73.968896,DeKalb Ave & Hudson Ave,40.689888,-73.981013
173,Canal St & Rutgers St,40.71427487,-73.98990025,Bayard St & Baxter St,40.71602118,-73.99974372
174,University Pl & E 8 St,40.73143724085228,-73.99490341544151,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
175,Reade St & Broadway,40.71450451,-74.00562789,Liberty St & Broadway,40.70905623,-74.01043382
176,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,28 Ave & 35 St,40.7671,-73.9169858
177,West Drive & Prospect Park West,40.6610633719006,-73.97945255041121,Douglass St & 3 Ave,40.6802133,-73.98432695
178,Avenue D & E 12 St,40.72580614,-73.97422494,Pitt St & Stanton St,40.71926081,-73.98178024
179,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,Allen St & Hester St,40.71605866,-73.99190759
180,34 Ave & 38 St,40.756913,-73.921631,28 St & 38 Ave,40.754876,-73.934326
181,Washington Pl & Broadway,40.72903917,-73.99404649,1 Ave & E 16 St,40.73221853,-73.98165557
182,Central Park West & W 68 St,40.7734066,-73.97782542,W 54 St & 9 Ave,40.76584941,-73.98690506
183,1 Ave & E 68 St,40.76500525,-73.95818491,E 81 St & York Ave,40.7728384,-73.94989233
184,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999,Newtown Ave & 23 St,40.7713615,-73.9246145
185,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,Lexington Ave & E 127 St,40.805726,-73.936322
186,Cathedral Pkwy & Broadway,40.804213,-73.96699104,West End Ave & W 107 St,40.8021174,-73.9681805305
187,2 Ave & E 104 St,40.789210499999996,-73.94370784,E 103 St & Lexington Ave,40.790305100000005,-73.94755757
188,1 Ave & E 16 St,40.73221853,-73.98165557,E 20 St & 2 Ave,40.73587678,-73.98205027
189,W 33 St & 7 Ave,40.75019995,-73.99093085,6 Ave & W 34 St,40.74964,-73.98805
190,S 5 Pl & S 5 St,40.710451,-73.960876,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153
191,Smith St & 3 St,40.678724200000005,-73.99599099,5 Ave & 3 St,40.672815500000006,-73.98352355
192,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
193,Douglass St & 4 Ave,40.67927879999999,-73.98154004,Carroll St & Washington Ave,40.6686744,-73.9618148
194,Division St & Bowery,40.71413089,-73.99704679999999,Park Ave & St Edwards St,40.69608941,-73.97803415
195,E 31 St & 3 Ave,40.74394314,-73.97966069,6 Ave & W 34 St,40.74964,-73.98805
196,Union St & Bedford Ave,40.6691783,-73.9554162,Prospect Pl & Underhill Ave,40.6769694,-73.96579
197,1 Ave & E 16 St,40.73221853,-73.98165557,Lexington Ave & E 26 St,40.741459000000006,-73.983293
198,Pershing Square North,40.751872999999996,-73.97770600000001,W 33 St & 7 Ave,40.75019995,-73.99093085
199,11 Ave & W 41 St,40.76030096,-73.99884222,W 26 St & 10 Ave,40.749717753,-74.002950346
200,W 95 St & Broadway,40.7937704,-73.971888,Columbus Ave & W 95 St,40.7919557,-73.968087
201,N 12 St & Bedford Ave,40.72079821,-73.95484712,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
202,Nassau Ave & Russell St,40.725570000000005,-73.94434,Graham Ave & Conselyea St,40.715143,-73.944507
203,W 41 St & 8 Ave,40.75640548,-73.9900262,2 Ave & E 31 St,40.74290902,-73.97706058
204,Division St & Bowery,40.71413089,-73.99704679999999,Sullivan St & Washington Sq,40.73047747,-73.99906065
205,W 4 St & 7 Ave S,40.73401143,-74.00293877,E 11 St & 2 Ave,40.73047309,-73.98672378
206,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,W 38 St & 8 Ave,40.75466591,-73.99138152
207,Smith St & 3 St,40.678724200000005,-73.99599099,Carroll St & Bond St,40.6786115,-73.99037292
208,Washington Pl & Broadway,40.72903917,-73.99404649,E 11 St & 2 Ave,40.73047309,-73.98672378
209,Broadway & W 36 St,40.75097711,-73.98765428,3 Ave & E 62 St,40.76312584,-73.96526895
210,E 93 St & 2 Ave,40.78245417527987,-73.94891962409021,Lexington Ave & E 120 St,40.8013066,-73.93981670000001
211,E 27 St & 1 Ave,40.739445,-73.97680600000001,W 13 St & 7 Ave,40.73781509,-73.99994661
212,W Broadway & Spring St,40.72494672359416,-74.00165855884552,W Broadway & Spring St,40.72494672359416,-74.00165855884552
213,Water - Whitehall Plaza,40.70255065,-74.0127234,Grand St & Elizabeth St,40.718821999999996,-73.99596
214,E 2 St & 2 Ave,40.72502876,-73.99069656,Washington St & Gansevoort St,40.739323,-74.008119
215,W 41 St & 8 Ave,40.75640548,-73.9900262,University Pl & E 14 St,40.734814,-73.992085
216,E 58 St & 3 Ave,40.76095756,-73.96724467,E 58 St &  1 Ave (NW Corner),40.759125,-73.96265799999999
217,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,Central Park West & W 100 St,40.794066608185524,-73.96286845207214
218,1 Ave & E 68 St,40.76500525,-73.95818491,E 81 St & York Ave,40.7728384,-73.94989233
219,1 Ave & E 16 St,40.73221853,-73.98165557,E 27 St & 1 Ave,40.739445,-73.97680600000001
220,Sullivan St & Washington Sq,40.73047747,-73.99906065,St Marks Pl & 2 Ave,40.7284186,-73.98713956
221,W 55 St & 6 Ave,40.763189000000004,-73.978434,W 41 St & 8 Ave,40.75640548,-73.9900262
222,Fulton St & Adams St,40.692418292578466,-73.98949474096298,Bergen St & Smith St,40.686744299999994,-73.99063168
223,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801
224,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999
225,St Marks Pl & 1 Ave,40.72779126,-73.98564945,Pike St & Monroe St,40.71173107,-73.99193043
226,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
227,W 26 St & 8 Ave,40.74734825,-73.99723551,9 Ave & W 22 St,40.7454973,-74.00197139
228,Sullivan St & Washington Sq,40.73047747,-73.99906065,Bank St & Washington St,40.7361967,-74.00859207
229,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
230,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,W 45 St & 8 Ave,40.75929124,-73.98859651
231,W 87 St & West End Ave,40.789621999999994,-73.97757,Columbus Ave & W 95 St,40.7919557,-73.968087
232,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,W 45 St & 8 Ave,40.75929124,-73.98859651
233,E 47 St & Park Ave,40.75510267,-73.97498696,W 41 St & 8 Ave,40.75640548,-73.9900262
234,2 Ave & E 96 St,40.7839636,-73.94716729999999,E 118 St & 1 Ave,40.797470000000004,-73.93504
235,Sullivan St & Washington Sq,40.73047747,-73.99906065,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
236,South End Ave & Liberty St,40.711512,-74.01575600000001,Roebling St & N 4 St,40.714690000000004,-73.95739
237,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082
238,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153,Greene Av & Myrtle Av,40.698568,-73.918877
239,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,W 11 St & 6 Ave,40.73532427,-73.99800419
240,Willoughby Ave & Wyckoff Ave,40.705614000000004,-73.92153,Greene Av & Myrtle Av,40.698568,-73.918877
241,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
242,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,Lenox Ave & W 111 St,40.7987859,-73.9523
243,S 5 Pl & S 5 St,40.710451,-73.960876,Withers St & Kingsland Ave,40.717729999999996,-73.94051
244,6 Ave & W 34 St,40.74964,-73.98805,Allen St & Stanton St,40.722055,-73.989111
245,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,W 11 St & 6 Ave,40.73532427,-73.99800419
246,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,Central Ave & Starr Street,40.700003,-73.92834
247,E 30 St & Park Ave S,40.74444921,-73.98303529,E 48 St & 3 Ave,40.7546011026,-73.971878855
248,St Marks Pl & 2 Ave,40.7284186,-73.98713956,E 7 St & Avenue A,40.72621788,-73.98379855
249,Broadway & E 14 St,40.73454567,-73.99074142,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
250,N 11 St & Kent Ave,40.72248188638219,-73.95921930670737,India St & Manhattan Ave,40.73232194,-73.9550858
251,West End Ave & W 107 St,40.8021174,-73.9681805305,West End Ave & W 107 St,40.8021174,-73.9681805305
252,Bank St & Washington St,40.7361967,-74.00859207,Christopher St & Greenwich St,40.73291553,-74.00711384
