,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
0,E 11 St & 2 Ave,40.73047309,-73.98672378,Washington Pl & Broadway,40.72903917,-73.99404649
1,34 Ave & 38 St,40.756913,-73.921631,34 St & 35 Ave,40.756933200000006,-73.92622309999999
2,W 20 St & 7 Ave,40.74238787,-73.99726235,W 42 St & 8 Ave,40.75756989999999,-73.99098507
3,E 10 St & 5 Ave,40.73331967,-73.99510132,E 10 St & Avenue A,40.72740794,-73.98142006
4,Cedar St & Myrtle Ave,40.697842,-73.926241,Central Ave & Himrod St,40.69676,-73.92302
5,E 25 St & 1 Ave,40.7381765,-73.97738662,Avenue C & E 18 St,40.730563000000004,-73.973984
6,2 Ave & E 96 St,40.7839636,-73.94716729999999,E 98 St & Park Ave,40.788129999999995,-73.95206
7,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263
8,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,St James Pl & Oliver St,40.71307916,-73.99851193
9,St Johns Pl & Washington Ave,40.6737236,-73.9631611,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801
10,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103
11,Graham Ave & Withers St,40.7169811,-73.94485918,George St & Wilson Ave,40.702996999999996,-73.92997
12,Waterbury St & Stagg St,40.710190000000004,-73.93734,Waterbury St & Stagg St,40.710190000000004,-73.93734
13,W 13 St & 5 Ave,40.735445,-73.99431,Sullivan St & Washington Sq,40.73047747,-73.99906065
14,Douglass St & 4 Ave,40.67927879999999,-73.98154004,Carroll St & 5 Ave,40.6751622,-73.9814832
15,1 Ave & E 16 St,40.73221853,-73.98165557,E 31 St & 3 Ave,40.74394314,-73.97966069
16,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,Stanton St & Chrystie St,40.72229346,-73.99147535
17,N 6 St & Bedford Ave,40.71745169,-73.95850939,India St & West St,40.73181401720966,-73.95995020866394
18,Washington Ave & Park Ave,40.69610226,-73.96751037,Greene Ave & Nostrand Ave,40.68833370000001,-73.950916
19,Hope St & Union Ave,40.71167351,-73.95141312,Forsyth St & Broome St,40.71893904,-73.99266288
20,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352
21,E 56 St & 3 Ave,40.75934501,-73.96759673,W 42 St & 8 Ave,40.75756989999999,-73.99098507
