,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
0,Carroll St & Smith St,40.680611,-73.99475825,6 Ave & 9 St,40.668127,-73.98377641
1,Broadway & W 37 St,40.75172632,-73.98753523,Broadway & W 51 St,40.76228826,-73.98336183
2,Hudson St & Reade St,40.71625008,-74.0091059,Bank St & Washington St,40.7361967,-74.00859207
3,Irving Ave & Halsey St,40.69467,-73.90663,Halsey St & Broadway,40.68565,-73.91564
4,Broadway & W 51 St,40.76228826,-73.98336183,W 106 St & Central Park West,40.798185600000004,-73.96059090060001
5,Madison St & Clinton St,40.71269042,-73.98776323,Madison St & Clinton St,40.71269042,-73.98776323
6,Broadway & W 53 St,40.76344058,-73.98268129,E 33 St & 5 Ave,40.74765947,-73.98490707
7,Carroll St & Smith St,40.680611,-73.99475825,6 Ave & 9 St,40.668127,-73.98377641
8,W 37 St & 10 Ave,40.75660359,-73.9979009,W 52 St & 11 Ave,40.76727216,-73.99392888
9,Broadway & W 41 St,40.75513557,-73.98658032,E 47 St & Park Ave,40.75510267,-73.97498696
10,Broadway & W 41 St,40.75513557,-73.98658032,E 45 St & 3 Ave,40.75255434,-73.97282625
11,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,West End Ave & W 94 St,40.7941654,-73.974124
12,W 24 St & 7 Ave,40.74487634,-73.99529885,E 39 St & 2 Ave,40.74780373,-73.97344190000001
13,Broadway & W 51 St,40.76228826,-73.98336183,W 25 St & 6 Ave,40.74395411,-73.99144871
14,W 13 St & 7 Ave,40.73781509,-73.99994661,Broadway & E 14 St,40.73454567,-73.99074142
15,St Marks Pl & 1 Ave,40.72779126,-73.98564945,Allen St & Rivington St,40.72019576,-73.98997825
16,St Marks Pl & 1 Ave,40.72779126,-73.98564945,Allen St & Rivington St,40.72019576,-73.98997825
17,6 Ave & W 33 St,40.74901271,-73.98848395,W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389
18,11 Ave & W 27 St,40.751396,-74.00522600000001,Perry St & Bleecker St,40.73535398,-74.00483091
19,Murray St & West St,40.7149787,-74.013012,12 Ave & W 40 St,40.76087502,-74.00277668
20,Avenue D & E 3 St,40.72082834,-73.97793172,W 26 St & 10 Ave,40.749717753,-74.002950346
21,3 Ave & E 62 St,40.76312584,-73.96526895,8 Ave & W 52 St,40.76370739,-73.9851615
22,W 4 St & 7 Ave S,40.73401143,-74.00293877,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097
23,N 12 St & Bedford Ave,40.72079821,-73.95484712,Huron St & Franklin St,40.732659999999996,-73.95826
24,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,E 25 St & 1 Ave,40.7381765,-73.97738662
25,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,E 6 St & Avenue B,40.72453734,-73.98185424
26,Degraw St & Smith St,40.6829151,-73.99318208,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
27,Cathedral Pkwy & Broadway,40.804213,-73.96699104,W 113 St & Broadway,40.805973,-73.964928
28,Allen St & Stanton St,40.722055,-73.989111,E 4 St & 2 Ave,40.726280700000004,-73.98978041
29,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,Kingsland Ave & Nassau Ave,40.725770000000004,-73.94173
30,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001,Marcy Ave & Lafayette Ave,40.6900815,-73.94791500000001
31,E 2 St & 2 Ave,40.72502876,-73.99069656,Cliff St & Fulton St,40.70838,-74.00495
32,Grand St & Havemeyer St,40.71286844,-73.95698119,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394
33,E 45 St & 3 Ave,40.75255434,-73.97282625,Kent St & McGuinness Blvd,40.73124,-73.95161
34,Allen St & Stanton St,40.722055,-73.989111,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505
35,Washington St & Gansevoort St,40.739323,-74.008119,W 26 St & 8 Ave,40.74734825,-73.99723551
36,Lenox Ave & W 126 St,40.808442,-73.94520870000001,Frederick Douglass Blvd & W 115 St,40.8038654,-73.95593079999999
37,Mott St & Prince St,40.72317958,-73.99480012,Forsyth St & Canal St,40.715815500000005,-73.99422366
38,Degraw St & Hoyt St,40.68199044270703,-73.99079024791719,Jay St & Tech Pl,40.695065,-73.987167
39,E 56 St & 3 Ave,40.75934501,-73.96759673,W 26 St & 10 Ave,40.749717753,-74.002950346
40,E 7 St & Avenue A,40.72621788,-73.98379855,9 Ave & W 28 St,40.74937024193277,-73.99923384189607
41,37 Ave & 35 St,40.7531106,-73.9279917,34 Ave & 38 St,40.756913,-73.921631
42,W 38 St & 8 Ave,40.75466591,-73.99138152,W 13 St & 7 Ave,40.73781509,-73.99994661
43,Allen St & Hester St,40.71605866,-73.99190759,Canal St & Rutgers St,40.71427487,-73.98990025
44,Wyckoff Av & Jefferson St,40.707165,-73.923711,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554
45,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,Clinton St & 4 Place,40.6783563,-74.00014502
46,E 33 St & 5 Ave,40.74765947,-73.98490707,E 31 St & 3 Ave,40.74394314,-73.97966069
47,Broadway & Berry St,40.71044554,-73.96525063,George St & Wilson Ave,40.702996999999996,-73.92997
48,Broadway & Berry St,40.71044554,-73.96525063,George St & Wilson Ave,40.702996999999996,-73.92997
49,9 Ave & W 18 St,40.74317449,-74.00366443,10 Ave & W 28 St,40.75066386,-74.00176802
50,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
51,MacDougal St & Prince St,40.72710258,-74.00297088,W 31 St & 7 Ave,40.749156,-73.9916
52,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,W 33 St & 7 Ave,40.75019995,-73.99093085
53,Lexington Ave & E 26 St,40.741459000000006,-73.983293,E 20 St & 2 Ave,40.73587678,-73.98205027
54,E 2 St & Avenue B,40.72217444,-73.98368779,W 45 St & 8 Ave,40.75929124,-73.98859651
55,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,Broadway & Berry St,40.71044554,-73.96525063
56,Broadway & Roebling St,40.70924826276157,-73.96063148975372,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494
57,6 Ave & W 33 St,40.74901271,-73.98848395,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
58,Grand St & Havemeyer St,40.71286844,-73.95698119,Willoughby Ave & Walworth St,40.69331716,-73.95381995
59,Halsey St & Broadway,40.68565,-73.91564,Central Ave & Weirfield St,40.69055,-73.91181
60,Pacific St & Classon Ave,40.67919439999999,-73.95879029999999,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801
61,W 56 St & 10 Ave,40.768254,-73.988639,Broadway & W 56 St,40.7652654,-73.98192338
62,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
