,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
95,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,1 Ave & E 16 St,40.73221853,-73.98165557
96,W 4 St & 7 Ave S,40.73401143,-74.00293877,Bank St & Hudson St,40.73652889,-74.00618026
97,Lexington Ave & E 63 St,40.76440023,-73.96648977,W 84 St & Broadway,40.7867947,-73.977112
98,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
99,Hicks St & Montague St,40.69512845,-73.99595065,Union St & Nevins St,40.67909799721684,-73.98765474557877
100,Carroll St & Franklin Ave,40.6679411,-73.9588,Sterling St & Bedford Ave,40.6627059,-73.9569115
101,3 Ave & E 100 St,40.787721399999995,-73.94728331,E 118 St & 3 Ave,40.799139000000004,-73.9389152
102,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,W 20 St & 8 Ave,40.74345335,-74.00004031
103,W 27 St & 7 Ave,40.746646999999996,-73.993915,8 Ave & W 33 St,40.751551,-73.993934
104,W 4 St & 7 Ave S,40.73401143,-74.00293877,St Marks Pl & 1 Ave,40.72779126,-73.98564945
105,Broadway & W 29 St,40.7462009,-73.98855723,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
106,Allen St & Stanton St,40.722055,-73.989111,Clinton St & Grand St,40.71559509,-73.9870295
107,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,W 100 St & Broadway,40.797372100000004,-73.97041192
108,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,W 100 St & Broadway,40.797372100000004,-73.97041192
109,W 26 St & 8 Ave,40.74734825,-73.99723551,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845
110,E 2 St & Avenue C,40.720873600000004,-73.98085795,Pershing Square North,40.751872999999996,-73.97770600000001
111,Broadway & 12 St,40.7668,-73.93477740000002,Vernon Blvd & 10 St,40.7671863,-73.9373554
112,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,W 41 St & 8 Ave,40.75640548,-73.9900262
113,Grand St & Elizabeth St,40.718821999999996,-73.99596,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505
114,St James Pl & Oliver St,40.71307916,-73.99851193,John St & William St,40.70862144,-74.00722156
115,1 Ave & E 16 St,40.73221853,-73.98165557,W 41 St & 8 Ave,40.75640548,-73.9900262
116,W 41 St & 8 Ave,40.75640548,-73.9900262,W 25 St & 6 Ave,40.74395411,-73.99144871
117,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,8 Ave & W 33 St,40.751551,-73.993934
118,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,Ditmars Blvd & 19 St,40.78145,-73.9183302
119,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842,Riverside Dr & W 82 St,40.78720869,-73.98128127
120,W 15 St & 6 Ave,40.73804614248277,-73.99642959237099,University Pl & E 8 St,40.73143724085228,-73.99490341544151
121,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,E 106 St & Madison Ave,40.79343370000001,-73.94945003
122,Lenox Ave & W 111 St,40.7987859,-73.9523,Lenox Ave & W 111 St,40.7987859,-73.9523
123,Pershing Square North,40.751872999999996,-73.97770600000001,E 47 St & 2 Ave,40.75323098,-73.97032517
124,Allen St & Stanton St,40.722055,-73.989111,South End Ave & Liberty St,40.711512,-74.01575600000001
125,E 31 St & 3 Ave,40.74394314,-73.97966069,E 20 St & 2 Ave,40.73587678,-73.98205027
126,E 31 St & 3 Ave,40.74394314,-73.97966069,W 17 St & 9 Ave,40.7429489166009,-74.00413691997528
127,W 15 St & 7 Ave,40.73935542,-73.99931783,W 20 St & 8 Ave,40.74345335,-74.00004031
128,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,University Pl & E 14 St,40.73492695,-73.99200509
129,Bank St & Washington St,40.7361967,-74.00859207,Lexington Ave & E 111 St,40.79541210000001,-73.9441232
130,W 13 St & 7 Ave,40.73781509,-73.99994661,W 24 St & 7 Ave,40.74487634,-73.99529885
131,E 11 St & 2 Ave,40.73047309,-73.98672378,E 51 St & 1 Ave,40.75455731,-73.96592976
132,Columbus Ave & W 72 St,40.7770575,-73.97898475,W 63 St & Broadway,40.77163851,-73.98261428
133,Douglass St & 3 Ave,40.6802133,-73.98432695,4 Ave & 9 St,40.6705135,-73.98876585
134,E 84 St & 1 Ave,40.77565541,-73.95068615,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
135,E 5 St & Avenue C,40.72299208,-73.97995466,Norfolk St & Broome St,40.7172274,-73.98802084
136,W 38 St & 8 Ave,40.75466591,-73.99138152,11 Ave & W 59 St,40.771496710544405,-73.99046033620834
137,1 Ave & E 30 St,40.74144387,-73.97536082,E 19 St & 3 Ave,40.73624527,-73.98473765
138,Park Pl & Vanderbilt Ave,40.6767,-73.969024,Clark St & Henry St,40.69760127,-73.99344559
139,9 Ave & W 45 St,40.76019252,-73.9912551,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
140,Bayard St & Baxter St,40.71602118,-73.99974372,South End Ave & Liberty St,40.711512,-74.01575600000001
141,Mott St & Prince St,40.72317958,-73.99480012,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016
142,W 53 St & 10 Ave,40.76669671,-73.99061728,8 Ave & W 33 St,40.751551,-73.993934
143,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,Graham Ave & Conselyea St,40.715143,-73.944507
144,Pike St & Monroe St,40.71173107,-73.99193043,E 20 St & Park Ave,40.73827428,-73.98751968
145,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001
146,Allen St & Hester St,40.71605866,-73.99190759,E 13 St & Avenue A,40.72966729392978,-73.98067966103555
147,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178,Columbus Ave & W 95 St,40.7919557,-73.968087
148,Allen St & Stanton St,40.722055,-73.989111,E 25 St & 2 Ave,40.73912601,-73.97973776
149,Allen St & Stanton St,40.722055,-73.989111,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
150,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
151,W 13 St & 7 Ave,40.73781509,-73.99994661,Broadway & W 41 St,40.75513557,-73.98658032
152,Washington Pl & Broadway,40.72903917,-73.99404649,E 9 St & Avenue C,40.72521311,-73.97768752
153,W 27 St & 10 Ave,40.750181563256824,-74.00218427181244,Barrow St & Hudson St,40.73172428,-74.00674436
154,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
155,Carmine St & 6 Ave,40.73038599,-74.00214988,Rivington St & Ridge St,40.71850211,-73.98329859
156,Broadway & Berry St,40.71044554,-73.96525063,Huron St & Franklin St,40.732659999999996,-73.95826
157,E 52 St & 2 Ave,40.756014,-73.967416,2 Ave & E 31 St,40.74290902,-73.97706058
158,W 20 St & 7 Ave,40.74238787,-73.99726235,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
159,Forsyth St & Broome St,40.71893904,-73.99266288,Allen St & Stanton St,40.722055,-73.989111
160,Nassau St & Navy St,40.69839895,-73.98068914,Clinton Ave & Myrtle Ave,40.693261,-73.968896
161,11 Ave & W 41 St,40.76030096,-73.99884222,8 Ave & W 33 St,40.751551,-73.993934
162,W 4 St & 7 Ave S,40.73401143,-74.00293877,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
163,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,Prospect Pl & Underhill Ave,40.6769694,-73.96579
164,Hancock St & Bedford Ave,40.68216564,-73.95399026,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801
165,Broadway & Roebling St,40.70924826276157,-73.96063148975372,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494
166,Forsyth St & Broome St,40.71893904,-73.99266288,W 26 St & 10 Ave,40.749717753,-74.002950346
167,1 Ave & E 30 St,40.74144387,-73.97536082,2 Ave & E 31 St,40.74290902,-73.97706058
168,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
169,1 Ave & E 68 St,40.76500525,-73.95818491,E 88 St & 1 Ave,40.778301,-73.9488134
170,E 47 St & Park Ave,40.75510267,-73.97498696,W 41 St & 8 Ave,40.75640548,-73.9900262
171,Forsyth St & Broome St,40.71893904,-73.99266288,MacDougal St & Prince St,40.72710258,-74.00297088
172,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,Carmine St & 6 Ave,40.73038599,-74.00214988
173,Carmine St & 6 Ave,40.73038599,-74.00214988,E 2 St & Avenue B,40.72217444,-73.98368779
174,E 39 St & 3 Ave,40.7489006,-73.97604882,E 51 St & 1 Ave,40.75455731,-73.96592976
175,E 9 St & Avenue C,40.72521311,-73.97768752,1 Ave & E 18 St,40.73381219196632,-73.9805442094803
176,Pershing Square North,40.751872999999996,-73.97770600000001,9 Ave & W 45 St,40.76019252,-73.9912551
177,E 19 St & 3 Ave,40.73624527,-73.98473765,W 38 St & 8 Ave,40.75466591,-73.99138152
178,Richardson St & N Henry St,40.71907891179564,-73.94223690032959,N 6 St & Bedford Ave,40.71745169,-73.95850939
179,University Pl & E 8 St,40.73143724085228,-73.99490341544151,E 7 St & Avenue A,40.72621788,-73.98379855
180,Howard St & Centre St,40.71910537,-73.99973337,Clinton St & Grand St,40.71559509,-73.9870295
181,Lenox Ave & W 126 St,40.808442,-73.94520870000001,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571
182,6 Ave & W 33 St,40.74901271,-73.98848395,W 35 St & Dyer Ave,40.754691750226016,-73.9974018931389
183,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
184,Warren St & Court St,40.686371,-73.99383324,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
185,Greenwich Ave & Charles St,40.735238,-74.000271,W 12 St & W 4 St,40.73756121181137,-74.00398269295692
186,St James Pl & Pearl St,40.71117416,-74.00016545,Suffolk St & Stanton St,40.72066442,-73.98517977
187,Carmine St & 6 Ave,40.73038599,-74.00214988,W 12 St & W 4 St,40.73756121181137,-74.00398269295692
188,W 41 St & 8 Ave,40.75640548,-73.9900262,6 Ave & W 33 St,40.74901271,-73.98848395
189,W 26 St & 8 Ave,40.74734825,-73.99723551,W 16 St & 8 Ave,40.74102150900266,-74.001384973526
190,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Howard St & Centre St,40.71910537,-73.99973337
191,Central Park S & 6 Ave,40.76590936,-73.97634151,E 81 St & York Ave,40.7728384,-73.94989233
192,E 27 St & 1 Ave,40.739445,-73.97680600000001,Union Ave & Jackson St,40.7160751,-73.95202900000001
193,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,St Marks Pl & 1 Ave,40.72779126,-73.98564945
194,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
195,Broadway & W 29 St,40.7462009,-73.98855723,Broadway & E 14 St,40.73454567,-73.99074142
196,1 Ave & E 16 St,40.73221853,-73.98165557,Grand St & Elizabeth St,40.718821999999996,-73.99596
197,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,Washington Ave & Greene Ave,40.68650065,-73.96563307
198,Allen St & Rivington St,40.72019576,-73.98997825,Pike St & E Broadway,40.71406667,-73.99293911
199,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,Ditmars Blvd & 19 St,40.78145,-73.9183302
200,Carmine St & 6 Ave,40.73038599,-74.00214988,E 4 St & 2 Ave,40.726280700000004,-73.98978041
201,9 Ave & W 28 St,40.74937024193277,-73.99923384189607,Christopher St & Greenwich St,40.73291553,-74.00711384
202,W 33 St & 7 Ave,40.75019995,-73.99093085,W 106 St & Amsterdam Ave,40.80083629999999,-73.9664492472
203,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,E 109 St & 3 Ave,40.79329668,-73.9432083
204,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,E 20 St & Park Ave,40.73827428,-73.98751968
205,1 Ave & E 68 St,40.76500525,-73.95818491,W 74 St & Columbus Ave,40.7785669,-73.97754961
206,Broadway & Roebling St,40.70924826276157,-73.96063148975372,Kent Ave & N 7 St,40.72036775298455,-73.96165072917937
207,2 Ave & E 96 St,40.7839636,-73.94716729999999,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
208,Mercer St & Spring St,40.72362738,-73.99949601,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
209,Broadway & Roebling St,40.70924826276157,-73.96063148975372,S 5 Pl & S 5 St,40.710451,-73.960876
210,Bond St & Fulton St,40.68962188790333,-73.98304268717766,Clinton St & Joralemon St,40.69239502,-73.99337909
211,Greenwich Ave & Charles St,40.735238,-74.000271,E 13 St & Avenue A,40.72966729392978,-73.98067966103555
212,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,W 15 St & 6 Ave,40.73804614248277,-73.99642959237099
213,Court St & State St,40.6902375,-73.99203074,Bedford Ave & Bergen St,40.676368,-73.95291800000001
214,28 St & 38 Ave,40.754876,-73.934326,28 St & 41 Ave,40.751047,-73.93796999999999
215,W 27 St & 7 Ave,40.746646999999996,-73.993915,Washington Pl & Broadway,40.72903917,-73.99404649
216,Centre St & Worth St,40.71494807,-74.00234482,Division St & Bowery,40.71413089,-73.99704679999999
217,Lafayette Ave & St James Pl,40.68851534,-73.9647628,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
218,E 20 St & Park Ave,40.73827428,-73.98751968,E 115 St & Lexington Ave,40.797911,-73.9423
219,11 Ave & W 41 St,40.76030096,-73.99884222,Pershing Square North,40.751872999999996,-73.97770600000001
220,W 84 St & Broadway,40.7867947,-73.977112,W 78 St & Broadway,40.78339981,-73.98093133
221,Mott St & Prince St,40.72317958,-73.99480012,E 11 St & Avenue B,40.727464206923926,-73.97950418293476
222,W 110 St & Amsterdam Ave,40.802692,-73.96295,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
223,E 123 St & Lexington Ave,40.802926299999996,-73.9379,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349
224,Allen St & Hester St,40.71605866,-73.99190759,E 7 St & Avenue A,40.72621788,-73.98379855
225,Clinton St & Union St,40.683116399999996,-73.99785267,Division Av & Hooper St,40.70684203101325,-73.9544353965357
226,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
227,Broadway & W 32 St,40.74854862,-73.98808416,Underhill Ave & Pacific St,40.6804836,-73.9646795
228,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,1 Ave & E 16 St,40.73221853,-73.98165557
229,Central Park West & W 68 St,40.7734066,-73.97782542,Columbus Ave & W 95 St,40.7919557,-73.968087
230,Broadway & E 14 St,40.73454567,-73.99074142,E 11 St & 2 Ave,40.73047309,-73.98672378
231,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,E 11 St & 1 Ave,40.72953837,-73.98426726
232,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,E 84 St & 1 Ave,40.77565541,-73.95068615
233,W 41 St & 8 Ave,40.75640548,-73.9900262,Broadway & W 49 St,40.76068327096592,-73.98452728986742
234,W 92 St & Broadway,40.7921,-73.9739,W 100 St & Broadway,40.797372100000004,-73.97041192
235,South End Ave & Liberty St,40.711512,-74.01575600000001,Fulton St & Broadway,40.711065999999995,-74.009447
236,9 Ave & W 22 St,40.7454973,-74.00197139,W 21 St & 6 Ave,40.74173969,-73.99415556
237,S 4 St & Rodney St,40.709340000000005,-73.95608,Union Ave & Wallabout St,40.70029511,-73.95032283
238,Broadway & W 36 St,40.75097711,-73.98765428,W 49 St & 8 Ave,40.76227205,-73.98788205
239,W 43 St & 10 Ave,40.76009437,-73.99461843,W 53 St & 10 Ave,40.76669671,-73.99061728
240,W 11 St & 6 Ave,40.73532427,-73.99800419,E 25 St & 2 Ave,40.73912601,-73.97973776
241,Suffolk St & Stanton St,40.72066442,-73.98517977,Suffolk St & Stanton St,40.72066442,-73.98517977
242,E 39 St & 2 Ave,40.74780373,-73.97344190000001,E 51 St & 1 Ave,40.75455731,-73.96592976
243,Great Jones St,40.72743423,-73.99379025,W 4 St & 7 Ave S,40.73401143,-74.00293877
244,Huron St & Franklin St,40.732659999999996,-73.95826,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
245,W 17 St & 9 Ave,40.7429489166009,-74.00413691997528,W 16 St & 8 Ave,40.74102150900266,-74.001384973526
246,Washington Pl & 6 Ave,40.73224119,-74.00026394,E 11 St & 1 Ave,40.72953837,-73.98426726
247,E 10 St & 5 Ave,40.73331967,-73.99510132,E 11 St & 1 Ave,40.72953837,-73.98426726
248,E 77 St & 3 Ave,40.77314236,-73.95856158,E 81 St & York Ave,40.7728384,-73.94989233
249,E 7 St & Avenue A,40.72621788,-73.98379855,S 3 St & Bedford Ave,40.71260486,-73.96264403
250,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,E 102 St & Park Ave,40.7904828,-73.95033068
251,W 38 St & 8 Ave,40.75466591,-73.99138152,E 6 St & Avenue B,40.72453734,-73.98185424
