,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
1602,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,Duffield St & Willoughby St,40.69221589,-73.9842844
1603,Bedford Ave & S 9 St,40.70853074,-73.96408963,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494
1604,E 84 St & Park Ave,40.77862688,-73.95772073,W 55 St & 6 Ave,40.76309387270797,-73.97835016250609
1605,Stanton St & Chrystie St,40.72229346,-73.99147535,Broadway & W 25 St,40.74286877312112,-73.98918628692627
1606,Bus Slip & State St,40.701907,-74.013942,Little West St & 1 Pl,40.70569254,-74.01677685
1607,W 63 St & Broadway,40.77163851,-73.98261428,Amsterdam Ave & W 73 St,40.779668090073116,-73.98093044757842
1608,Peck Slip & Front St,40.707873,-74.00166999999999,Broad St & Bridge St,40.70365182,-74.01167797
1609,1 Ave & E 78 St,40.77140426,-73.9535166,E 91 St & Park Ave,40.7835016,-73.955327
1610,West Thames St,40.70834698,-74.01713445,South End Ave & Liberty St,40.711512,-74.01575600000001
1611,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
1612,E 97 St & 3 Ave,40.7859201,-73.94860294,Broadway & W 60 St,40.76915505,-73.98191841
1613,Grand Ave & Bergen St,40.678045000000004,-73.962408,3 St & Prospect Park West,40.668132,-73.97363831
1614,34 Ave & 21 St,40.762813799999996,-73.9342862,5 St & 51 Ave,40.7423737,-73.9566
1615,Avenue D & E 8 St,40.72368361,-73.97574813,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245
1616,W 43 St & 10 Ave,40.76009437,-73.99461843,8 Ave & W 33 St,40.751551,-73.993934
1617,West Thames St,40.70834698,-74.01713445,Broadway & W 49 St,40.76068327096592,-73.98452728986742
1618,Grand Ave & Bergen St,40.678045000000004,-73.962408,Park Pl & Vanderbilt Ave,40.6767,-73.969024
1619,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,Pleasant Ave & E 120 St,40.7974772,-73.9311847
1620,E 89 St & 3 Ave,40.7806284,-73.9521667,E 97 St & Madison Ave,40.787801,-73.953559
1621,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,Carroll St & 6 Ave,40.6740886,-73.9787282
1622,1 Ave & E 78 St,40.77140426,-73.9535166,E 84 St & 1 Ave,40.77565541,-73.95068615
1623,E 88 St & 1 Ave,40.778301,-73.9488134,W 84 St & Broadway,40.7867947,-73.977112
1624,Market St & Cherry St,40.71076228,-73.99400398,Allen St & Hester St,40.71605866,-73.99190759
1625,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Carmine St & 6 Ave,40.73038599,-74.00214988
1626,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,8 Ave & W 33 St,40.751551,-73.993934
1627,1 Ave & E 16 St,40.73221853,-73.98165557,Broadway & E 14 St,40.73454567,-73.99074142
1628,W 84 St & Columbus Ave,40.78499979,-73.97283406,Central Park West & W 68 St,40.7734066,-73.97782542
1629,Cherry St,40.71219906,-73.97948148,South St & Gouverneur Ln,40.70355377,-74.00670227
